Zeit	spH	spO2	NStirrer	sTR	sCO2	sO2	FAirIn	sVR	Zeit_FG	FGlucose	Zeit_FN	Fstickstoff
06:08:01.766000	7.0	10.3	500.0	24.8	1.9	9.1	9.0	6.1	2024-10-1308:47:32	2.0	2024-10-1308:47:32	1.0
06:10:01.776000	7.0	10.3	500.0	24.9	1.9	9.1	9.0	6.1	2024-10-1308:47:37	2.0	2024-10-1308:47:37	1.0
06:12:01.786000	7.0	10.3	500.0	24.9	1.9	9.1	9.0	6.1	2024-10-1308:47:42	2.0	2024-10-1308:47:42	1.0
06:14:01.795000	7.0	10.3	500.0	24.9	1.9	9.1	9.0	6.1	2024-10-1308:47:47	2.0	2024-10-1308:47:47	1.0
06:16:01.805000	7.0	10.3	500.0	25.0	1.9	9.1	9.0	6.1	2024-10-1308:47:52	2.0	2024-10-1308:47:52	1.0
06:18:01.814000	7.0	10.3	500.0	25.0	1.9	9.1	9.0	6.1	2024-10-1308:47:57	2.0	2024-10-1308:47:57	1.0
06:20:01.824000	7.0	10.3	500.0	25.1	1.9	9.1	9.0	6.1	2024-10-1308:48:02	2.0	2024-10-1308:48:02	1.0
06:22:01.834000	7.0	10.3	500.0	25.1	1.9	9.1	9.0	6.1	2024-10-1308:48:07	2.0	2024-10-1308:48:07	1.0
06:24:01.843000	7.0	10.3	500.0	25.1	1.9	9.1	9.0	6.1	2024-10-1308:48:12	2.0	2024-10-1308:48:12	1.0
06:26:01.853000	7.0	10.3	500.0	25.2	1.9	9.1	9.0	6.1	2024-10-1308:48:17	2.0	2024-10-1308:48:17	1.0
06:28:01.862000	7.0	10.3	500.0	25.2	1.9	9.1	9.0	6.1	2024-10-1308:48:22	2.0	2024-10-1308:48:22	1.0
06:30:01.872000	7.0	10.3	500.0	25.2	1.9	9.1	9.0	6.1	2024-10-1308:48:27	2.0	2024-10-1308:48:27	1.0
06:32:01.882000	7.0	10.3	500.0	25.3	1.9	9.1	9.0	6.1	2024-10-1308:48:32	2.0	2024-10-1308:48:32	1.0
06:34:01.891000	7.0	10.3	500.0	25.3	1.9	9.1	9.0	6.1	2024-10-1308:48:37	2.0	2024-10-1308:48:37	1.0
06:36:01.901000	7.0	10.3	500.0	25.3	1.9	9.1	9.0	6.1	2024-10-1308:48:42	2.0	2024-10-1308:48:42	1.0
06:38:01.910000	7.0	10.3	500.0	25.4	1.9	9.1	9.0	6.1	2024-10-1308:48:47	2.0	2024-10-1308:48:47	1.0
06:40:01.920000	7.0	10.3	500.0	25.4	1.9	9.1	9.0	6.1	2024-10-1308:48:52	2.0	2024-10-1308:48:52	1.0
06:42:01.930000	7.0	10.3	500.0	25.4	1.9	9.1	9.0	6.1	2024-10-1308:48:57	2.0	2024-10-1308:48:57	1.0
06:44:01.939000	7.0	10.3	500.0	25.5	1.9	9.1	9.0	6.1	2024-10-1308:49:02	2.0	2024-10-1308:49:02	1.0
06:46:01.949000	7.0	10.3	500.0	25.5	1.9	9.1	9.0	6.1	2024-10-1308:49:07	2.0	2024-10-1308:49:07	1.0
06:48:01.958000	7.0	10.3	500.0	25.5	1.9	9.1	9.0	6.1	2024-10-1308:49:12	2.0	2024-10-1308:49:12	1.0
06:50:01.968000	7.0	10.3	500.0	25.6	1.9	9.1	9.0	6.1	2024-10-1308:49:17	2.0	2024-10-1308:49:17	1.0
06:52:01.978000	7.0	10.3	500.0	25.6	1.9	9.1	9.0	6.1	2024-10-1308:49:22	2.0	2024-10-1308:49:22	1.0
06:54:01.987000	7.0	10.3	500.0	25.6	1.9	9.1	9.0	6.1	2024-10-1308:49:27	2.0	2024-10-1308:49:27	1.0
06:56:01.997000	7.0	10.3	500.0	25.7	1.9	9.1	9.0	6.1	2024-10-1308:49:32	2.0	2024-10-1308:49:32	1.0
06:58:02.006000	7.0	10.3	500.0	25.7	1.9	9.1	9.0	6.1	2024-10-1308:49:37	2.0	2024-10-1308:49:37	1.0
07:00:02.016000	7.0	10.3	500.0	25.7	1.9	9.1	9.0	6.1	2024-10-1308:49:42	2.0	2024-10-1308:49:42	1.0
07:02:02.026000	7.0	10.3	500.0	25.8	1.9	9.1	9.0	6.1	2024-10-1308:49:47	2.0	2024-10-1308:49:47	1.0
07:04:02.035000	7.0	10.3	500.0	25.8	1.9	9.1	9.0	6.1	2024-10-1308:49:52	2.0	2024-10-1308:49:52	1.0
07:06:02.045000	7.0	10.3	500.0	25.8	1.9	9.1	9.0	6.1	2024-10-1308:49:57	2.0	2024-10-1308:49:57	1.0
07:08:02.054000	7.0	10.3	500.0	25.9	1.9	9.1	9.0	6.1	2024-10-1308:50:02	2.0	2024-10-1308:50:02	1.0
07:10:02.064000	7.0	10.3	500.0	25.9	1.9	9.1	9.0	6.1	2024-10-1308:50:07	2.0	2024-10-1308:50:07	1.0
07:12:02.074000	7.0	10.3	500.0	25.9	1.9	9.1	9.0	6.1	2024-10-1308:50:12	2.0	2024-10-1308:50:12	1.0
07:14:02.083000	7.0	10.3	500.0	26.0	1.9	9.1	9.0	6.1	2024-10-1308:50:17	2.0	2024-10-1308:50:17	1.0
07:16:02.093000	7.0	10.3	500.0	26.0	1.9	9.1	9.0	6.1	2024-10-1308:50:22	2.0	2024-10-1308:50:22	1.0
07:18:02.102000	7.0	10.3	500.0	26.0	1.9	9.1	9.0	6.1	2024-10-1308:50:27	2.0	2024-10-1308:50:27	1.0
07:20:02.112000	7.0	10.3	500.0	26.0	1.9	9.1	9.0	6.1	2024-10-1308:50:32	2.0	2024-10-1308:50:32	1.0
07:22:02.122000	7.0	10.3	500.0	26.1	1.9	9.1	9.0	6.1	2024-10-1308:50:37	2.0	2024-10-1308:50:37	1.0
07:24:02.131000	7.0	10.3	500.0	26.1	1.9	9.1	9.0	6.1	2024-10-1308:50:42	2.0	2024-10-1308:50:42	1.0
07:26:02.141000	7.0	10.3	500.0	26.1	1.9	9.1	9.0	6.1	2024-10-1308:50:47	2.0	2024-10-1308:50:47	1.0
07:28:02.150000	7.0	10.3	500.0	26.2	1.9	9.1	9.0	6.1	2024-10-1308:50:52	2.0	2024-10-1308:50:52	1.0
07:30:02.160000	7.0	10.3	500.0	26.2	1.9	9.1	9.0	6.1	2024-10-1308:50:57	2.0	2024-10-1308:50:57	1.0
07:32:02.170000	7.0	10.3	500.0	26.2	1.9	9.1	9.0	6.1	2024-10-1308:51:02	2.0	2024-10-1308:51:02	1.0
07:34:02.179000	7.0	10.3	500.0	26.2	1.9	9.1	9.0	6.1	2024-10-1308:51:07	2.0	2024-10-1308:51:07	1.0
07:36:02.189000	7.0	10.3	500.0	26.3	1.9	9.1	9.0	6.1	2024-10-1308:51:12	2.0	2024-10-1308:51:12	1.0
07:38:02.198000	7.0	10.3	500.0	26.3	1.9	9.1	9.0	6.1	2024-10-1308:51:17	2.0	2024-10-1308:51:17	1.0
07:40:02.208000	7.0	10.3	500.0	26.3	1.9	9.1	9.0	6.1	2024-10-1308:51:22	2.0	2024-10-1308:51:22	1.0
07:42:02.218000	7.0	10.3	500.0	26.3	1.9	9.1	9.0	6.1	2024-10-1308:51:27	2.0	2024-10-1308:51:27	1.0
07:44:02.227000	7.0	10.3	500.0	26.4	1.9	9.1	9.0	6.1	2024-10-1308:51:32	2.0	2024-10-1308:51:32	1.0
07:46:02.237000	7.0	10.3	500.0	26.4	1.9	9.1	9.0	6.1	2024-10-1308:51:37	2.0	2024-10-1308:51:37	1.0
07:48:02.246000	7.0	10.3	500.0	26.4	1.9	9.1	9.0	6.1	2024-10-1308:51:42	2.0	2024-10-1308:51:42	1.0
07:50:02.256000	7.0	10.3	500.0	26.5	1.9	9.1	9.0	6.1	2024-10-1308:51:47	2.0	2024-10-1308:51:47	1.0
07:52:02.266000	7.0	10.3	500.0	26.5	1.9	9.1	9.0	6.1	2024-10-1308:51:52	2.0	2024-10-1308:51:52	1.0
07:54:02.275000	7.0	10.3	500.0	26.5	1.9	9.1	9.0	6.1	2024-10-1308:51:57	2.0	2024-10-1308:51:57	1.0
07:56:02.285000	7.0	10.3	500.0	26.5	1.9	9.1	9.0	6.1	2024-10-1308:52:02	2.0	2024-10-1308:52:02	1.0
07:58:02.294000	7.0	10.3	500.0	26.6	1.9	9.1	9.0	6.1	2024-10-1308:52:07	2.0	2024-10-1308:52:07	1.0
08:00:02.304000	7.0	10.3	500.0	26.6	1.9	9.1	9.0	6.1	2024-10-1308:52:12	2.0	2024-10-1308:52:12	1.0
08:02:02.314000	7.0	10.3	500.0	26.6	1.9	9.1	9.0	6.1	2024-10-1308:52:17	2.0	2024-10-1308:52:17	1.0
08:04:02.323000	7.0	10.3	500.0	26.6	1.9	9.1	9.0	6.1	2024-10-1308:52:22	2.0	2024-10-1308:52:22	1.0
08:06:02.333000	7.0	10.3	500.0	26.7	1.9	9.1	9.0	6.1	2024-10-1308:52:27	2.0	2024-10-1308:52:27	1.0
08:08:02.342000	7.0	10.3	500.0	26.7	1.9	9.1	9.0	6.1	2024-10-1308:52:32	2.0	2024-10-1308:52:32	1.0
08:10:02.352000	7.0	10.3	500.0	26.7	1.9	9.1	9.0	6.1	2024-10-1308:52:37	2.0	2024-10-1308:52:37	1.0
08:12:02.362000	7.0	10.3	500.0	26.7	1.9	9.1	9.0	6.1	2024-10-1308:52:42	2.0	2024-10-1308:52:42	1.0
08:14:02.371000	7.0	10.3	500.0	26.8	1.9	9.1	9.0	6.1	2024-10-1308:52:47	2.0	2024-10-1308:52:47	1.0
08:16:02.381000	7.0	10.3	500.0	26.8	1.9	9.1	9.0	6.1	2024-10-1308:52:52	2.0	2024-10-1308:52:52	1.0
08:18:02.390000	7.0	10.3	500.0	26.8	1.9	9.1	9.0	6.1	2024-10-1308:52:57	2.0	2024-10-1308:52:57	1.0
08:20:02.400000	7.0	10.3	500.0	26.8	1.9	9.1	9.0	6.1	2024-10-1308:53:02	2.0	2024-10-1308:53:02	1.0
08:22:02.410000	7.0	10.3	500.0	26.8	1.9	9.1	9.0	6.1	2024-10-1308:53:07	2.0	2024-10-1308:53:07	1.0
08:24:02.419000	7.0	10.3	500.0	26.9	1.9	9.1	9.0	6.1	2024-10-1308:53:12	2.0	2024-10-1308:53:12	1.0
08:26:02.429000	7.0	10.3	500.0	26.9	1.9	9.1	9.0	6.1	2024-10-1308:53:17	2.0	2024-10-1308:53:17	1.0
08:28:02.438000	7.0	10.3	500.0	26.9	1.9	9.1	9.0	6.1	2024-10-1308:53:22	2.0	2024-10-1308:53:22	1.0
08:30:02.448000	7.0	10.3	500.0	26.9	1.9	9.1	9.0	6.1	2024-10-1308:53:27	2.0	2024-10-1308:53:27	1.0
08:32:02.458000	7.0	10.3	500.0	27.0	1.9	9.1	9.0	6.1	2024-10-1308:53:32	2.0	2024-10-1308:53:32	1.0
08:34:02.467000	7.0	10.3	500.0	27.0	1.9	9.1	9.0	6.1	2024-10-1308:53:37	2.0	2024-10-1308:53:37	1.0
08:36:02.477000	7.0	10.3	500.0	27.0	1.9	9.1	9.0	6.1	2024-10-1308:53:42	2.0	2024-10-1308:53:42	1.0
08:38:02.486000	7.0	10.3	500.0	27.0	1.9	9.1	9.0	6.1	2024-10-1308:53:47	2.0	2024-10-1308:53:47	1.0
08:40:02.496000	7.0	10.3	500.0	27.0	1.9	9.1	9.0	6.1	2024-10-1308:53:52	2.0	2024-10-1308:53:52	1.0
08:42:02.506000	7.0	10.3	500.0	27.1	1.9	9.1	9.0	6.1	2024-10-1308:53:57	2.0	2024-10-1308:53:57	1.0
08:44:02.515000	7.0	10.3	500.0	27.1	1.9	9.1	9.0	6.1	2024-10-1308:54:02	2.0	2024-10-1308:54:02	1.0
08:46:02.525000	7.0	10.3	500.0	27.1	1.9	9.1	9.0	6.1	2024-10-1308:54:07	2.0	2024-10-1308:54:07	1.0
08:48:02.534000	7.0	10.3	500.0	27.1	1.9	9.1	9.0	6.1	2024-10-1308:54:12	2.0	2024-10-1308:54:12	1.0
08:50:02.544000	7.0	10.3	500.0	27.1	1.9	9.1	9.0	6.1	2024-10-1308:54:17	2.0	2024-10-1308:54:17	1.0
08:52:02.554000	7.0	10.3	500.0	27.2	1.9	9.1	9.0	6.1	2024-10-1308:54:22	2.0	2024-10-1308:54:22	1.0
08:54:02.563000	7.0	10.3	500.0	27.2	1.9	9.1	9.0	6.1	2024-10-1308:54:27	2.0	2024-10-1308:54:27	1.0
08:56:02.573000	7.0	10.3	500.0	27.2	1.9	9.1	9.0	6.1	2024-10-1308:54:32	2.0	2024-10-1308:54:32	1.0
08:58:02.582000	7.0	10.3	500.0	27.2	1.9	9.1	9.0	6.1	2024-10-1308:54:37	2.0	2024-10-1308:54:37	1.0
09:00:02.592000	7.0	10.3	500.0	27.2	1.9	9.1	9.0	6.1	2024-10-1308:54:42	2.0	2024-10-1308:54:42	1.0
09:02:02.602000	7.0	10.3	500.0	27.3	1.9	9.1	9.0	6.1	2024-10-1308:54:47	2.0	2024-10-1308:54:47	1.0
09:04:02.611000	7.0	10.3	500.0	27.3	1.9	9.1	9.0	6.1	2024-10-1308:54:52	2.0	2024-10-1308:54:52	1.0
09:06:02.621000	7.0	10.3	500.0	27.3	1.9	9.1	9.0	6.1	2024-10-1308:54:57	2.0	2024-10-1308:54:57	1.0
09:08:02.630000	7.0	10.3	500.0	27.3	1.9	9.1	9.0	6.1	2024-10-1308:55:02	2.0	2024-10-1308:55:02	1.0
09:10:02.640000	7.0	10.3	500.0	27.3	1.9	9.1	9.0	6.1	2024-10-1308:55:07	2.0	2024-10-1308:55:07	1.0
09:12:02.650000	7.0	10.3	500.0	27.4	1.9	9.1	9.0	6.1	2024-10-1308:55:12	2.0	2024-10-1308:55:12	1.0
09:14:02.659000	7.0	10.3	500.0	27.4	1.9	9.1	9.0	6.1	2024-10-1308:55:17	2.0	2024-10-1308:55:17	1.0
09:16:02.669000	7.0	10.3	500.0	27.4	1.9	9.1	9.0	6.1	2024-10-1308:55:22	2.0	2024-10-1308:55:22	1.0
09:18:02.678000	7.0	10.3	500.0	27.4	1.9	9.1	9.0	6.1	2024-10-1308:55:27	2.0	2024-10-1308:55:27	1.0
09:20:02.688000	7.0	10.3	500.0	27.4	1.9	9.1	9.0	6.1	2024-10-1308:55:32	2.0	2024-10-1308:55:32	1.0
09:22:02.698000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:55:37	2.0	2024-10-1308:55:37	1.0
09:24:02.707000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:55:42	2.0	2024-10-1308:55:42	1.0
09:26:02.717000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:55:47	2.0	2024-10-1308:55:47	1.0
09:28:02.726000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:55:52	2.0	2024-10-1308:55:52	1.0
09:30:02.736000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:55:57	2.0	2024-10-1308:55:57	1.0
09:32:02.746000	7.0	10.3	500.0	27.5	1.9	9.1	9.0	6.1	2024-10-1308:56:02	2.0	2024-10-1308:56:02	1.0
09:34:02.755000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:07	2.0	2024-10-1308:56:07	1.0
09:36:02.765000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:12	2.0	2024-10-1308:56:12	1.0
09:38:02.774000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:17	2.0	2024-10-1308:56:17	1.0
09:40:02.784000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:22	2.0	2024-10-1308:56:22	1.0
09:42:02.794000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:27	2.0	2024-10-1308:56:27	1.0
09:44:02.803000	7.0	10.3	500.0	27.6	1.9	9.1	9.0	6.1	2024-10-1308:56:32	2.0	2024-10-1308:56:32	1.0
09:46:02.813000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:56:37	2.0	2024-10-1308:56:37	1.0
09:48:02.822000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:56:42	2.0	2024-10-1308:56:42	1.0
09:50:02.832000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:56:47	2.0	2024-10-1308:56:47	1.0
09:52:02.842000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:56:52	2.0	2024-10-1308:56:52	1.0
09:54:02.851000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:56:57	2.0	2024-10-1308:56:57	1.0
09:56:02.861000	7.0	10.3	500.0	27.7	1.9	9.1	9.0	6.1	2024-10-1308:57:02	2.0	2024-10-1308:57:02	1.0
09:58:02.870000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:07	2.0	2024-10-1308:57:07	1.0
10:00:02.880000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:12	2.0	2024-10-1308:57:12	1.0
10:02:02.890000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:17	2.0	2024-10-1308:57:17	1.0
10:04:02.899000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:22	2.0	2024-10-1308:57:22	1.0
10:06:02.909000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:27	2.0	2024-10-1308:57:27	1.0
10:08:02.918000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:32	2.0	2024-10-1308:57:32	1.0
10:10:02.928000	7.0	10.3	500.0	27.8	1.9	9.1	9.0	6.1	2024-10-1308:57:37	2.0	2024-10-1308:57:37	1.0
10:12:02.938000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:57:42	2.0	2024-10-1308:57:42	1.0
10:14:02.947000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:57:47	2.0	2024-10-1308:57:47	1.0
10:16:02.957000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:57:52	2.0	2024-10-1308:57:52	1.0
10:18:02.966000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:57:57	2.0	2024-10-1308:57:57	1.0
10:20:02.976000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:58:02	2.0	2024-10-1308:58:02	1.0
10:22:02.986000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:58:07	2.0	2024-10-1308:58:07	1.0
10:24:02.995000	7.0	10.3	500.0	27.9	1.9	9.1	9.0	6.1	2024-10-1308:58:12	2.0	2024-10-1308:58:12	1.0
10:26:03.005000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:17	2.0	2024-10-1308:58:17	1.0
10:28:03.014000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:22	2.0	2024-10-1308:58:22	1.0
10:30:03.024000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:27	2.0	2024-10-1308:58:27	1.0
10:32:03.034000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:32	2.0	2024-10-1308:58:32	1.0
10:34:03.043000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:37	2.0	2024-10-1308:58:37	1.0
10:36:03.053000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:42	2.0	2024-10-1308:58:42	1.0
10:38:03.062000	7.0	10.3	500.0	28.0	1.9	9.1	9.0	6.1	2024-10-1308:58:47	2.0	2024-10-1308:58:47	1.0
10:40:03.072000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:58:52	2.0	2024-10-1308:58:52	1.0
10:42:03.082000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:58:57	2.0	2024-10-1308:58:57	1.0
10:44:03.091000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:02	2.0	2024-10-1308:59:02	1.0
10:46:03.101000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:07	2.0	2024-10-1308:59:07	1.0
10:48:03.110000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:12	2.0	2024-10-1308:59:12	1.0
10:50:03.120000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:17	2.0	2024-10-1308:59:17	1.0
10:52:03.130000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:22	2.0	2024-10-1308:59:22	1.0
10:54:03.139000	7.0	10.3	500.0	28.1	1.9	9.1	9.0	6.1	2024-10-1308:59:27	2.0	2024-10-1308:59:27	1.0
10:56:03.149000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:32	2.0	2024-10-1308:59:32	1.0
10:58:03.158000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:37	2.0	2024-10-1308:59:37	1.0
11:00:03.168000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:42	2.0	2024-10-1308:59:42	1.0
11:02:03.178000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:47	2.0	2024-10-1308:59:47	1.0
11:04:03.187000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:52	2.0	2024-10-1308:59:52	1.0
11:06:03.197000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1308:59:57	2.0	2024-10-1308:59:57	1.0
11:08:03.206000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1309:00:02	2.0	2024-10-1309:00:02	1.0
11:10:03.216000	7.0	10.3	500.0	28.2	1.9	9.1	9.0	6.1	2024-10-1309:00:07	2.0	2024-10-1309:00:07	1.0
11:12:03.226000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:12	2.0	2024-10-1309:00:12	1.0
11:14:03.235000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:17	2.0	2024-10-1309:00:17	1.0
11:16:03.245000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:22	2.0	2024-10-1309:00:22	1.0
11:18:03.254000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:27	2.0	2024-10-1309:00:27	1.0
11:20:03.264000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:32	2.0	2024-10-1309:00:32	1.0
11:22:03.274000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:37	2.0	2024-10-1309:00:37	1.0
11:24:03.283000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:42	2.0	2024-10-1309:00:42	1.0
11:26:03.293000	7.0	10.3	500.0	28.3	1.9	9.1	9.0	6.1	2024-10-1309:00:47	2.0	2024-10-1309:00:47	1.0
11:28:03.302000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:00:52	2.0	2024-10-1309:00:52	1.0
11:30:03.312000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:00:57	2.0	2024-10-1309:00:57	1.0
11:32:03.322000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:02	2.0	2024-10-1309:01:02	1.0
11:34:03.331000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:07	2.0	2024-10-1309:01:07	1.0
11:36:03.341000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:12	2.0	2024-10-1309:01:12	1.0
11:38:03.350000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:17	2.0	2024-10-1309:01:17	1.0
11:40:03.360000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:22	2.0	2024-10-1309:01:22	1.0
11:42:03.370000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:27	2.0	2024-10-1309:01:27	1.0
11:44:03.379000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:32	2.0	2024-10-1309:01:32	1.0
11:46:03.389000	7.0	10.3	500.0	28.4	1.9	9.1	9.0	6.1	2024-10-1309:01:37	2.0	2024-10-1309:01:37	1.0
11:48:03.398000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:01:42	2.0	2024-10-1309:01:42	1.0
11:50:03.408000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:01:47	2.0	2024-10-1309:01:47	1.0
11:52:03.418000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:01:52	2.0	2024-10-1309:01:52	1.0
11:54:03.427000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:01:57	2.0	2024-10-1309:01:57	1.0
11:56:03.437000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:02	2.0	2024-10-1309:02:02	1.0
11:58:03.446000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:07	2.0	2024-10-1309:02:07	1.0
12:00:03.456000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:12	2.0	2024-10-1309:02:12	1.0
12:02:03.466000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:17	2.0	2024-10-1309:02:17	1.0
12:04:03.475000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:22	2.0	2024-10-1309:02:22	1.0
12:06:03.485000	7.0	10.3	500.0	28.5	1.9	9.1	9.0	6.1	2024-10-1309:02:27	2.0	2024-10-1309:02:27	1.0
12:08:03.494000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:32	2.0	2024-10-1309:02:32	1.0
12:10:03.504000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:37	2.0	2024-10-1309:02:37	1.0
12:12:03.514000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:42	2.0	2024-10-1309:02:42	1.0
12:14:03.523000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:47	2.0	2024-10-1309:02:47	1.0
12:16:03.533000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:52	2.0	2024-10-1309:02:52	1.0
12:18:03.542000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:02:57	2.0	2024-10-1309:02:57	1.0
12:20:03.552000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:03:02	2.0	2024-10-1309:03:02	1.0
12:22:03.562000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:03:07	2.0	2024-10-1309:03:07	1.0
12:24:03.571000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:03:12	2.0	2024-10-1309:03:12	1.0
12:26:03.581000	7.0	10.3	500.0	28.6	1.9	9.1	9.0	6.1	2024-10-1309:03:17	2.0	2024-10-1309:03:17	1.0
